Date,Time,BoxID,UserID,Latitude,Longitude,Quality,Satellites,Altitude,Speed,PLMN,Network,ScanType,TAC,CellID,ShortCellID,eNB,PCI,EARFCN,PWR,RSRQ,RSRP,DRX,CQI,N1_TAC,N1_CellID,N1_ShortCellID,N1_eNB,N1_PCI,N1_EARFCN,N1_PWR,N1_RSRQ,N1_RSRP,N1_DRX,N1_CQI,N2_TAC,N2_CellID,N2_ShortCellID,N2_eNB,N2_PCI,N2_EARFCN,N2_PWR,N2_RSRQ,N2_RSRP,N2_DRX,N2_CQI,N3_TAC,N3_CellID,N3_ShortCellID,N3_eNB,N3_PCI,N3_EARFCN,N3_PWR,N3_RSRQ,N3_RSRP,N3_DRX,N3_CQI,N4_TAC,N4_CellID,N4_ShortCellID,N4_eNB,N4_PCI,N4_EARFCN,N4_PWR,N4_RSRQ,N4_RSRP,N4_DRX,N4_CQI,N5_TAC,N5_CellID,N5_ShortCellID,N5_eNB,N5_PCI,N5_EARFCN,N5_PWR,N5_RSRQ,N5_RSRP,N5_DRX,N5_CQI,N6_TAC,N6_CellID,N6_ShortCellID,N6_eNB,N6_PCI,N6_EARFCN,N6_PWR,N6_RSRQ,N6_RSRP,N6_DRX,N6_CQI,N7_TAC,N7_CellID,N7_ShortCellID,N7_eNB,N7_PCI,N7_EARFCN,N7_PWR,N7_RSRQ,N7_RSRP,N7_DRX,N7_CQI,N8_TAC,N8_CellID,N8_ShortCellID,N8_eNB,N8_PCI,N8_EARFCN,N8_PWR,N8_RSRQ,N8_RSRP,N8_DRX,N8_CQI,N9_TAC,N9_CellID,N9_ShortCellID,N9_eNB,N9_PCI,N9_EARFCN,N9_PWR,N9_RSRQ,N9_RSRP,N9_DRX,N9_CQI,N10_TAC,N10_CellID,N10_ShortCellID,N10_eNB,N10_PCI,N10_EARFCN,N10_PWR,N10_RSRQ,N10_RSRP,N10_DRX,N10_CQI,N11_TAC,N11_CellID,N11_ShortCellID,N11_eNB,N11_PCI,N11_EARFCN,N11_PWR,N11_RSRQ,N11_RSRP,N11_DRX,N11_CQI,N12_TAC,N12_CellID,N12_ShortCellID,N12_eNB,N12_PCI,N12_EARFCN,N12_PWR,N12_RSRQ,N12_RSRP,N12_DRX,N12_CQI,N13_TAC,N13_CellID,N13_ShortCellID,N13_eNB,N13_PCI,N13_EARFCN,N13_PWR,N13_RSRQ,N13_RSRP,N13_DRX,N13_CQI,N14_TAC,N14_CellID,N14_ShortCellID,N14_eNB,N14_PCI,N14_EARFCN,N14_PWR,N14_RSRQ,N14_RSRP,N14_DRX,N14_CQI,N15_TAC,N15_CellID,N15_ShortCellID,N15_eNB,N15_PCI,N15_EARFCN,N15_PWR,N15_RSRQ,N15_RSRP,N15_DRX,N15_CQI
25/5/2024,11:41:50,356151100961201,24May25_105434.6.nmf,53.3590355,-1.4216075,1,17,244,43,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-86,-7,-112,,,40968,136398883,35,532808,263,323,-85,-11,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:50,356151100961201,24May25_105434.6.nmf,53.3590355,-1.4216075,1,17,244,43,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-86,-7,-112,,,40968,137505059,35,537129,482,347,-94,-11,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:51,356151100961201,24May25_105434.6.nmf,53.3590012,-1.4214411,1,17,243,39,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-90,-11,-113,,,40968,137505059,35,537129,482,347,-94,-10,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:52,356151100961201,24May25_105434.6.nmf,53.3589745,-1.4212934,1,19,243,37,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-95,-9,-111,,,40968,137505059,35,537129,482,347,-91,-11,-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:53,356151100961201,24May25_105434.6.nmf,53.3589745,-1.4211326,1,19,243,38,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-93,-8,-110,,,40968,137505059,35,537129,482,347,-91,-11,-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:54,356151100961201,24May25_105434.6.nmf,53.3590088,-1.4209698,1,19,243,41,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-93,-10,-112,,,40968,137505059,35,537129,482,347,-92,-14,-116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:55,356151100961201,24May25_105434.6.nmf,53.3590431,-1.42079,1,18,242,44,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-80,-7,-105,,,40968,137505059,35,537129,482,347,-82,-19,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:57,356151100961201,24May25_105434.6.nmf,53.3591156,-1.420401,1,19,241,49,23415,Vodafone Ltd.,00000000 10000000,40968,129113103,15,504348,469,347,-80,-20,-109,,,40968,137505059,35,537129,482,347,-81,-21,-111,,,,,,,263,323,-84,-6,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:57,356151100961201,24May25_105434.6.nmf,53.3591156,-1.420401,1,19,241,49,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-84,-6,-98,,,40968,137505059,35,537129,482,347,-81,-21,-111,,,,,,,263,323,-84,-6,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:58,356151100961201,24May25_105434.6.nmf,53.3591537,-1.4201949,1,18,241,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-84,-6,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:41:59,356151100961201,24May25_105434.6.nmf,53.3591957,-1.4199785,1,18,240,54,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-84,-6,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:00,356151100961201,24May25_105434.6.nmf,53.3592339,-1.4197575,1,18,239,55,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-83,-6,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:02,356151100961201,24May25_105434.6.nmf,53.3593102,-1.4193163,1,19,239,54,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-84,-6,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:04,356151100961201,24May25_105434.6.nmf,53.3593788,-1.4188749,1,18,238,54,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-83,-8,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:05,356151100961201,24May25_105434.6.nmf,53.359417,-1.4186578,1,18,237,54,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-83,-7,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:06,356151100961201,24May25_105434.6.nmf,53.3594551,-1.4184384,1,18,236,53,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-83,-7,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:07,356151100961201,24May25_105434.6.nmf,53.3594856,-1.4182215,1,18,236,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-82,-7,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:07,356151100961201,24May25_105434.6.nmf,53.3594856,-1.4182215,1,18,236,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-82,-6,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:08,356151100961201,24May25_105434.6.nmf,53.3595161,-1.4180086,1,17,236,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-82,-6,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:10,356151100961201,24May25_105434.6.nmf,53.3595505,-1.4177995,1,15,236,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-75,-7,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:11,356151100961201,24May25_105434.6.nmf,53.3595924,-1.4175909,1,17,235,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-80,-6,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:13,356151100961201,24May25_105434.6.nmf,53.3597183,-1.4169317,1,17,235,57,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-71,-11,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:14,356151100961201,24May25_105434.6.nmf,53.3597527,-1.4167041,1,17,235,56,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-75,-7,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:15,356151100961201,24May25_105434.6.nmf,53.3597832,-1.416478,1,17,235,55,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-76,-6,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:16,356151100961201,24May25_105434.6.nmf,53.3598137,-1.4162529,1,17,235,56,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-72,-6,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:17,356151100961201,24May25_105434.6.nmf,53.3598442,-1.4160248,1,17,234,56,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-69,-6,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:18,356151100961201,24May25_105434.6.nmf,53.3598747,-1.4158005,1,17,234,55,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-68,-6,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:18,356151100961201,24May25_105434.6.nmf,53.3598747,-1.4158005,1,17,234,55,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-54,-4,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:19,356151100961201,24May25_105434.6.nmf,53.3599014,-1.4155827,1,17,233,54,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-66,-5,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:22,356151100961201,24May25_105434.6.nmf,53.3599548,-1.4149382,1,17,232,51,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-64,-5,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:23,356151100961201,24May25_105434.6.nmf,53.3599548,-1.4147276,1,17,232,50,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-62,-5,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:25,356151100961201,24May25_105434.6.nmf,53.3599358,-1.4143188,1,17,231,47,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-61,-5,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:26,356151100961201,24May25_105434.6.nmf,53.3599167,-1.4141363,1,17,232,46,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-59,-5,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:26,356151100961201,24May25_105434.6.nmf,53.3599167,-1.4141363,1,17,232,46,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-59,-5,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:27,356151100961201,24May25_105434.6.nmf,53.3598976,-1.4139713,1,17,231,41,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-59,-5,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:28,356151100961201,24May25_105434.6.nmf,53.3598633,-1.4138269,1,16,231,37,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-53,-9,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:29,356151100961201,24May25_105434.6.nmf,53.3598099,-1.4137135,1,16,230,36,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-61,-6,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:30,356151100961201,24May25_105434.6.nmf,53.359745,-1.4136125,1,16,229,36,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-61,-5,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:31,356151100961201,24May25_105434.6.nmf,53.3596802,-1.4135106,1,15,229,37,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-60,-5,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:32,356151100961201,24May25_105434.6.nmf,53.3596306,-1.4133821,1,17,228,38,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-61,-6,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:33,356151100961201,24May25_105434.6.nmf,53.3595848,-1.4132276,1,16,227,42,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-62,-6,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:34,356151100961201,24May25_105434.6.nmf,53.3595314,-1.4130625,1,16,227,45,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-58,-6,-73,,,40968,136398873,25,532808,262,323,-59,-12,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:35,356151100961201,24May25_105434.6.nmf,53.3594742,-1.412885,1,16,226,49,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-68,-14,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:36,356151100961201,24May25_105434.6.nmf,53.3594055,-1.4126995,1,16,225,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398883,35,532808,263,323,-67,-16,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:36,356151100961201,24May25_105434.6.nmf,53.3594055,-1.4126995,1,16,225,52,23415,Vodafone Ltd.,00000000 10000000,40968,136398873,25,532808,262,323,-69,-7,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/5/2024,11:42:37,356151100961201,24May25_105434.6.nmf,53.3593407,-1.4125097,1,15,225,54,23415,Vodafone Ltd.,00000000 10000000,40968,136398873,25,532808,262,323,-69,-7,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
